league,season,team,game,date,time,result,GF,GA,opponent,xG,xGA,Poss,Formation,"('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Ast', '')","('xAG', '')","('xA', '')","('KP', '')","('1/3', '')","('PPA', '')","('CrsPA', '')","('PrgP', '')","('Att', '')","('Pass Types', 'Live')","('Pass Types', 'Dead')","('Pass Types', 'FK')","('Pass Types', 'TB')","('Pass Types', 'Sw')","('Pass Types', 'Crs')","('Pass Types', 'TI')","('Pass Types', 'CK')","('Corner Kicks', 'In')","('Corner Kicks', 'Out')","('Corner Kicks', 'Str')","('Outcomes', 'Cmp')","('Outcomes', 'Off')","('Outcomes', 'Blocks')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Int', '')","('Tkl+Int', '')","('Clr', '')","('Err', '')","('Poss', '')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')"
,2425,SJ Earthquakes,2024-04-06 Austin-SJ Earthquakes,2024-04-06,19:30:00,L,3,4,Austin,2.7,1.9,39,4-3-3,6,4,2,50.0,0,2.5,-1.5,1,1,0,0,10,18,55.6,24,4,45.8,37.5,12,58.3,40.6,28,0,0.0,2,20.7,3,14,8,57.1,0.21,0.38,13.0,0,0,0,2.7,2.7,0.2,0.3,0.3,253,337,75.1,5194,2527,101,116,87.1,95,118,80.5,49,76,64.5,2,1.9,1.7,9,17,7,1,23,337,292,44,11,0,3,15,13,3,1,1,0,253,1,12,24,14,3,1,3,2,1,4,3,0,0,1,0,0,20,12,13,5,2,13,27,48.1,14,14,5,9,5,25,35,1,39,472,79,220,169,89,24,472,19,8,42.1,9,47.4,225,1148,636,14,6,3,16,4,253,23,3,0,0,12,11,1,15,5,12,0,1,0,41,11,17,39.3
,2425,SJ Earthquakes,2024-04-13 SJ Earthquakes-Rapids,2024-04-13,19:30:00,L,0,3,Rapids,2.2,1.8,61,4-3-3,3,3,0,33.3,0,2.3,-0.7,1,1,0,0,2,4,50.0,15,3,20.0,25.5,4,25.0,28.3,18,0,0.0,1,15.5,0,24,6,25.0,0.0,0.0,16.2,0,0,0,2.2,2.2,0.1,-2.2,-2.2,489,599,81.6,8484,2967,232,256,90.6,194,230,84.3,53,79,67.1,0,2.0,1.9,21,56,17,5,54,599,553,45,7,2,2,32,20,10,4,5,0,489,1,15,46,38,4,3,1,0,0,0,0,0,0,0,0,0,20,8,12,8,0,13,24,54.2,11,16,7,9,14,34,37,0,61,754,75,199,375,190,34,754,15,10,66.7,5,33.3,481,2127,1129,22,8,3,17,8,487,54,3,0,0,11,4,1,32,14,8,0,1,0,56,19,12,61.3
,2425,SJ Earthquakes,2024-04-21 LA Galaxy-SJ Earthquakes,2024-04-21,17:15:00,L,3,4,LA Galaxy,1.8,2.4,41,4-3-3,7,4,3,57.1,0,2.8,-1.2,1,1,0,0,1,3,33.3,18,6,16.7,24.6,5,0.0,18.0,5,0,0.0,0,11.0,3,17,6,35.3,0.12,0.33,20.4,1,1,1,1.8,1.0,0.06,1.2,1.0,341,420,81.2,5781,2317,163,181,90.1,144,173,83.2,27,45,60.0,2,0.7,1.0,12,25,8,4,57,420,377,41,11,2,0,26,15,5,2,3,0,341,2,8,31,19,4,3,3,2,0,5,2,1,0,1,1,0,17,10,6,10,1,12,17,70.6,5,9,3,6,10,27,7,0,41,511,42,130,229,157,17,510,17,10,58.8,5,29.4,319,1946,1126,27,15,2,9,7,338,57,4,0,0,21,10,2,26,10,10,1,1,0,41,9,6,60.0
,2425,SJ Earthquakes,2024-04-27 Nashville-SJ Earthquakes,2024-04-27,19:30:00,D,1,1,Nashville,1.1,0.9,45,4-3-3,5,1,4,80.0,0,0.8,-0.2,0,0,0,0,6,16,37.5,15,6,40.0,33.7,14,71.4,51.1,27,3,11.1,2,15.0,1,9,4,44.4,0.11,0.25,14.3,0,0,0,1.1,1.1,0.12,-0.1,-0.1,340,430,79.1,6113,2642,163,184,88.6,132,160,82.5,38,70,54.3,1,1.0,0.9,8,23,8,1,27,430,379,51,9,4,8,15,21,5,2,3,0,340,0,9,16,13,2,0,1,0,0,2,2,0,0,0,0,0,16,9,12,2,2,7,17,41.2,10,15,5,10,10,26,30,0,45,538,64,182,273,87,18,538,13,5,38.5,8,61.5,346,1814,827,16,10,4,8,9,336,26,4,0,0,8,7,0,15,10,9,0,0,0,38,13,14,48.1
,2425,SJ Earthquakes,2024-05-04 SJ Earthquakes-LAFC,2024-05-04,16:30:00,W,3,1,LAFC,1.5,1.9,39,4-3-3,7,1,6,85.7,0,2.5,1.5,0,0,0,0,12,22,54.5,26,7,50.0,38.1,10,90.0,52.0,23,0,0.0,1,12.7,2,14,3,21.4,0.14,0.67,22.5,1,0,0,1.5,1.5,0.1,0.5,0.5,280,374,74.9,5374,2475,123,146,84.2,113,134,84.3,40,70,57.1,2,1.3,0.7,11,22,5,2,23,374,323,51,14,1,1,10,21,4,1,3,0,280,0,16,25,16,2,2,2,1,2,3,1,1,1,0,0,0,29,20,14,13,2,15,25,60.0,10,13,4,9,12,41,31,2,39,523,83,195,225,109,13,523,25,8,32.0,16,64.0,243,1168,607,12,12,5,15,11,278,23,2,0,0,14,13,0,10,12,20,0,0,0,44,13,10,56.5
,2425,SJ Earthquakes,2024-05-11 Rapids-SJ Earthquakes,2024-05-11,19:30:00,W,3,2,Rapids,1.1,1.9,36,4-2-3-1,6,2,4,66.7,0,2.8,0.8,0,0,0,0,11,18,61.1,21,5,52.4,42.9,8,87.5,48.3,21,0,0.0,0,5.0,3,11,3,27.3,0.27,1.0,18.3,0,0,0,1.1,1.1,0.1,1.9,1.9,204,296,68.9,4254,1918,79,98,80.6,79,104,76.0,38,71,53.5,2,0.8,0.6,7,18,8,1,26,296,246,50,17,0,3,12,17,5,0,4,0,204,0,7,19,12,4,0,2,0,1,5,3,1,0,1,0,0,12,7,8,3,1,4,16,25.0,12,6,3,3,6,18,25,0,36,393,61,143,147,105,25,393,19,8,42.1,7,36.8,212,1246,611,14,5,4,9,8,202,26,2,0,0,13,12,0,12,6,7,0,0,0,35,13,13,50.0
,2425,SJ Earthquakes,2024-05-15 Portland Timbers-SJ Earthquakes,2024-05-15,19:30:00,L,2,4,Portland Timbers,1.8,3.3,37,4-2-3-1,7,4,3,71.4,0,3.1,-0.9,2,2,0,0,4,20,20.0,34,4,44.1,37.3,9,55.6,46.0,27,1,3.7,0,6.3,2,10,3,30.0,0.2,0.67,21.7,0,0,0,1.8,1.8,0.2,0.2,0.2,284,380,74.7,5216,2004,113,128,88.3,130,153,85.0,33,71,46.5,0,0.8,1.0,8,21,4,0,21,380,329,49,12,1,3,13,19,4,2,2,0,284,2,15,15,9,1,0,3,0,2,2,0,0,0,1,0,1,16,8,10,5,1,7,20,35.0,13,18,6,12,8,24,46,0,37,513,90,232,208,83,13,513,18,9,50.0,7,38.9,246,1409,743,15,8,2,7,11,281,21,1,1,0,6,11,2,13,8,8,0,2,0,46,12,8,60.0
,2425,SJ Earthquakes,2024-05-18 SJ Earthquakes-Orlando City,2024-05-18,19:30:00,L,0,1,Orlando City,0.6,1.9,50,4-2-3-1,3,1,2,66.7,0,1.1,0.1,0,0,0,0,3,9,33.3,21,5,14.3,28.8,9,66.7,44.2,13,0,0.0,0,,0,10,3,30.0,0.0,0.0,21.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,393,505,77.8,7201,2897,179,210,85.2,159,186,85.5,48,86,55.8,0,0.5,0.7,8,38,12,1,44,505,465,39,9,1,6,25,13,6,2,4,0,393,1,10,17,14,2,0,0,1,0,0,0,0,0,0,0,0,22,6,9,12,1,14,19,73.7,5,12,2,10,12,34,14,0,50,629,56,203,277,157,17,629,25,13,52.0,11,44.0,359,1637,739,18,12,1,19,12,392,44,2,0,0,7,7,1,25,12,6,0,0,0,53,15,15,50.0
,2425,SJ Earthquakes,2024-05-25 SJ Earthquakes-Austin,2024-05-25,19:30:00,D,1,1,Austin,3.3,0.6,49,4-2-3-1,1,1,0,0.0,0,0.9,-0.1,0,0,0,0,2,4,50.0,22,6,13.6,24.8,4,25.0,33.8,8,2,25.0,1,17.3,1,22,5,22.7,0.05,0.2,15.6,0,0,0,3.3,3.3,0.16,-2.3,-2.3,394,471,83.7,7521,2556,147,163,90.2,190,213,89.2,51,74,68.9,1,2.8,1.8,18,27,9,3,47,471,422,48,14,0,9,22,20,8,3,3,0,394,1,9,38,31,3,0,4,0,0,2,2,0,0,0,0,0,11,10,3,5,3,5,11,45.5,6,11,2,9,8,19,13,0,49,574,45,165,264,150,34,574,7,2,28.6,5,71.4,329,1856,1090,19,9,6,16,6,389,46,4,0,0,10,11,1,22,8,10,0,0,0,32,11,4,73.3
,2425,SJ Earthquakes,2024-05-31 NYCFC-SJ Earthquakes,2024-05-31,19:30:00,L,1,5,NYCFC,1.0,2.7,42,4-2-3-1,7,5,2,28.6,0,1.8,-3.2,0,0,0,0,9,17,52.9,29,5,34.5,34.0,10,70.0,45.7,10,1,10.0,0,7.5,1,11,3,27.3,0.09,0.33,16.2,0,0,0,1.0,1.0,0.09,0.0,0.0,331,429,77.2,6193,2452,138,160,86.3,131,150,87.3,46,88,52.3,1,0.9,0.7,10,18,8,2,27,429,367,59,18,2,3,12,19,6,2,2,1,331,3,10,21,15,3,1,1,1,0,2,2,0,0,0,0,0,24,14,16,5,3,14,32,43.8,18,10,3,7,8,32,19,0,42,540,85,225,237,84,15,540,23,8,34.8,11,47.8,267,1460,719,13,9,2,14,7,330,27,1,0,0,8,13,3,12,8,14,0,0,0,46,9,7,56.3
,2425,SJ Earthquakes,2024-06-15 SJ Earthquakes-FC Cincinnati,2024-06-15,19:30:00,,,,FC Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-06-19 SJ Earthquakes-Portland Timbers,2024-06-19,19:30:00,,,,Portland Timbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-06-22 LAFC-SJ Earthquakes,2024-06-22,19:30:00,,,,LAFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-06-29 SJ Earthquakes-LA Galaxy,2024-06-29,19:30:00,,,,LA Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-07-03 St. Louis-SJ Earthquakes,2024-07-03,19:30:00,,,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-07-08 SJ Earthquakes-Fire,2024-07-08,,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-07-13 SJ Earthquakes-Sporting KC,2024-07-13,19:30:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-07-17 SJ Earthquakes-Dynamo FC,2024-07-17,19:30:00,,,,Dynamo FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-07-20 Minnesota Utd-SJ Earthquakes,2024-07-20,19:30:00,,,,Minnesota Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-08-24 RSL-SJ Earthquakes,2024-08-24,19:30:00,,,,RSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-08-31 SJ Earthquakes-Minnesota Utd,2024-08-31,19:30:00,,,,Minnesota Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-09-14 Vancouver W'caps-SJ Earthquakes,2024-09-14,19:30:00,,,,Vancouver W'caps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-09-18 Seattle-SJ Earthquakes,2024-09-18,19:30:00,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-09-21 SJ Earthquakes-St. Louis,2024-09-21,19:30:00,,,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-09-28 CF Montréal-SJ Earthquakes,2024-09-28,19:30:00,,,,CF Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-10-02 SJ Earthquakes-FC Dallas,2024-10-02,19:30:00,,,,FC Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-10-05 SJ Earthquakes-RSL,2024-10-05,19:30:00,,,,RSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,SJ Earthquakes,2024-10-19 LAFC-SJ Earthquakes,2024-10-19,18:00:00,,,,LAFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Seattle,2024-02-24 LAFC-Seattle,2024-02-24,13:45:00,L,1,2,LAFC,1.8,1.5,56,4-4-2,6,2,4,66.7,0,1.0,-1.0,0,0,0,0,5,11,45.5,28,9,35.7,31.7,7,14.3,23.0,12,1,8.3,0,13.2,1,15,6,40.0,0.0,0.0,22.7,1,1,1,1.8,1.0,0.07,-0.8,-1.0,420,505,83.2,8211,2937,156,178,87.6,208,227,91.6,51,87,58.6,0,0.4,0.9,10,44,7,2,46,505,454,51,16,1,6,15,23,2,2,0,0,420,0,5,29,24,0,2,1,2,0,2,1,0,0,0,1,0,23,15,14,6,3,14,23,60.9,9,14,6,8,8,31,16,0,56,632,67,203,285,154,13,631,29,12,41.4,14,48.3,327,1929,1011,15,15,3,19,8,414,45,2,0,0,6,16,0,15,8,15,1,0,0,47,11,14,44.0
,2425,Seattle,2024-03-02 Seattle-Austin,2024-03-02,19:30:00,D,0,0,Austin,1.2,0.0,57,4-2-3-1,1,0,1,100.0,1,0.1,0.1,0,0,0,0,2,3,66.7,17,6,17.6,23.9,1,0.0,21.0,9,4,44.4,0,10.0,0,23,3,13.0,0.0,0.0,18.8,0,0,0,1.2,1.2,0.05,-1.2,-1.2,444,555,80.0,7363,2631,211,235,89.8,175,213,82.2,41,77,53.2,0,1.0,1.8,17,39,14,5,57,555,500,53,19,0,3,35,23,9,2,5,0,444,2,7,41,33,3,2,3,0,0,0,0,0,0,0,0,0,14,8,5,7,2,5,13,38.5,8,10,0,10,8,22,10,0,57,654,27,127,325,211,40,654,25,18,72.0,7,28.0,402,2398,1127,33,22,8,17,13,440,57,3,0,0,14,18,2,35,8,8,0,0,0,64,16,12,57.1
,2425,Seattle,2024-03-16 Seattle-Rapids,2024-03-16,12:30:00,D,1,1,Rapids,1.1,2.3,48,4-4-2,8,1,6,87.5,0,2.5,1.5,1,0,1,0,5,20,25.0,13,0,92.3,55.8,8,100.0,65.5,16,1,6.3,0,7.0,1,7,2,28.6,0.0,0.0,20.6,0,1,1,1.1,0.3,0.04,-0.1,-0.3,359,467,76.9,6743,2505,144,167,86.2,168,190,88.4,41,87,47.1,0,0.3,0.7,7,29,8,1,48,467,418,49,15,0,3,22,18,6,2,2,0,359,0,11,15,12,2,1,0,0,0,1,1,0,0,0,0,0,13,10,5,6,2,7,9,77.8,2,17,7,10,11,24,20,1,48,578,58,180,244,160,19,577,20,8,40.0,11,55.0,299,1466,750,14,7,4,14,7,356,48,4,2,1,15,13,0,22,11,10,0,1,0,54,10,10,50.0
,2425,Seattle,2024-03-23 SJ Earthquakes-Seattle,2024-03-23,19:30:00,L,2,3,SJ Earthquakes,1.4,2.2,59,4-4-2,7,3,4,57.1,0,3.0,0.0,0,0,0,0,2,6,33.3,20,4,25.0,29.1,5,20.0,27.6,6,0,0.0,2,44.0,2,14,5,35.7,0.07,0.2,20.9,0,1,1,1.4,0.7,0.05,0.6,0.3,504,612,82.4,9199,3259,223,250,89.2,217,238,91.2,52,90,57.8,1,0.6,1.2,11,52,7,1,52,612,557,55,20,1,4,31,18,8,5,2,0,504,0,11,27,18,4,2,1,2,0,4,3,0,0,0,1,0,13,11,9,3,1,4,10,40.0,6,7,2,5,7,20,14,0,59,697,46,219,318,163,17,696,18,11,61.1,5,27.8,398,1963,1018,19,9,2,19,7,498,52,2,0,0,17,18,0,31,7,11,1,0,0,47,17,17,50.0
,2425,Seattle,2024-03-30 LA Galaxy-Seattle,2024-03-30,19:30:00,L,0,1,LA Galaxy,1.7,0.8,54,4-2-3-1,2,1,1,50.0,0,0.2,-0.8,0,0,0,0,2,5,40.0,10,2,40.0,36.6,2,50.0,38.5,8,2,25.0,0,7.3,0,16,2,12.5,0.0,0.0,19.6,1,0,0,1.7,1.7,0.11,-1.7,-1.7,486,595,81.7,8168,2642,233,257,90.7,195,231,84.4,42,75,56.0,0,1.6,1.8,12,42,15,3,72,595,546,49,10,0,4,31,29,6,2,3,0,486,0,15,30,24,2,1,1,2,0,0,0,0,0,0,0,0,9,7,6,3,0,7,17,41.2,10,11,3,8,6,15,19,1,54,689,37,127,290,277,33,689,20,9,45.0,8,40.0,466,2168,1074,26,23,7,15,10,482,71,3,0,0,7,10,0,31,6,7,0,0,0,48,8,9,47.1
,2425,Seattle,2024-04-06 Seattle-CF Montréal,2024-04-06,19:30:00,W,5,0,CF Montréal,3.6,0.5,59,4-2-3-1,2,0,2,100.0,1,1.0,1.0,0,0,0,0,4,12,33.3,24,4,37.5,34.0,4,75.0,50.8,11,2,18.2,0,9.0,5,23,10,43.5,0.17,0.4,17.1,0,1,1,3.6,2.8,0.12,1.4,1.2,605,702,86.2,9832,3322,314,338,92.9,228,262,87.0,49,78,62.8,4,2.5,2.5,19,52,16,0,61,702,660,42,18,6,2,19,14,5,2,0,1,605,0,4,42,34,4,0,3,1,0,10,8,1,0,0,1,0,15,12,4,9,2,8,13,61.5,5,7,0,7,12,27,9,0,59,804,41,121,463,227,46,803,23,10,43.5,12,52.2,545,2237,933,11,18,7,11,8,602,59,1,0,0,9,18,0,19,12,12,1,0,0,62,16,17,48.5
,2425,Seattle,2024-04-13 FC Dallas-Seattle,2024-04-13,19:30:00,D,0,0,FC Dallas,1.0,0.8,56,4-2-3-1,2,0,2,100.0,1,0.4,0.4,0,0,0,0,4,8,50.0,27,5,22.2,31.3,11,18.2,25.2,15,0,0.0,1,21.5,0,8,2,25.0,0.0,0.0,16.1,0,0,0,1.0,1.0,0.13,-1.0,-1.0,531,630,84.3,9038,2879,255,279,91.4,236,264,89.4,38,73,52.1,0,1.0,0.8,8,31,6,3,36,630,585,45,13,1,1,13,17,3,3,0,0,531,0,9,15,13,1,1,0,0,0,0,0,0,0,0,0,0,13,7,7,5,1,9,11,81.8,2,8,2,6,7,20,16,0,56,711,70,198,381,137,9,711,16,11,68.8,4,25.0,364,1706,858,15,14,3,12,9,527,36,0,0,0,12,11,0,13,7,7,0,0,0,41,15,15,50.0
,2425,Seattle,2024-04-20 Seattle-Vancouver W'caps,2024-04-20,19:30:00,L,0,2,Vancouver W'caps,0.6,2.0,37,4-2-3-1,4,2,2,50.0,0,1.4,-0.6,0,0,0,0,5,12,41.7,24,6,20.8,30.1,10,70.0,43.3,17,1,5.9,2,20.3,0,8,1,12.5,0.0,0.0,11.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,375,452,83.0,6233,2193,175,194,90.2,146,166,88.0,35,59,59.3,0,0.5,1.0,7,13,5,1,19,452,405,45,14,0,4,14,12,6,1,3,0,375,2,8,16,10,4,0,1,1,0,0,0,0,0,0,0,0,7,4,4,3,0,3,4,75.0,1,9,2,7,3,10,21,2,37,522,71,226,197,104,21,522,13,5,38.5,5,38.5,343,1566,827,13,6,3,8,2,375,19,1,2,0,8,12,2,14,3,4,0,0,0,28,13,11,54.2
,2425,Seattle,2024-04-27 D.C. United-Seattle,2024-04-27,19:30:00,L,1,2,D.C. United,1.4,1.9,43,4-2-3-1,5,2,3,75.0,0,2.0,-0.2,1,1,0,0,5,23,21.7,25,4,68.0,51.1,7,85.7,54.6,19,3,15.8,1,12.3,1,12,6,50.0,0.08,0.17,15.4,0,0,0,1.4,1.4,0.13,-0.4,-0.4,229,352,65.1,4158,1677,99,123,80.5,85,112,75.9,29,86,33.7,1,1.2,1.3,9,18,6,1,18,352,290,61,23,0,2,20,22,6,3,3,0,229,1,8,20,14,2,0,2,2,0,2,2,0,0,0,0,0,20,16,10,7,3,6,13,46.2,7,11,2,9,6,26,23,0,43,464,63,177,148,139,31,464,14,9,64.3,5,35.7,207,1089,445,10,5,3,15,5,227,18,1,1,0,11,22,1,20,6,16,0,1,0,34,13,36,26.5
